Loan_Number,AD_Tool,Appraisal_Dt,Auth_Price,Attached_Ind
303,DS,2/23/2007 12:00:00 AM,99.5,N
100292,DS,2/20/2007 12:00:00 AM,101.25,N
304,DS,02/07/2007 0:00,102,N
100293,DS,2/15/2007 12:00:00 AM,100.25,N
305,LP,2/21/2007 12:00:00 AM,100.875,N
100294,DS,2/27/2007 12:00:00 AM,101,N
306,DS,2/23/2007 12:00:00 AM,101.125,N
100295,DS,2/19/2007 12:00:00 AM,100.75,N
307,DS,2/22/2007 12:00:00 AM,99.5,N
100296,DS,03/08/2007 0:00,95.875,Y
100297,LP,2/26/2007 12:00:00 AM,101,N
308,DS,2/26/2007 12:00:00 AM,99.125,N
100298,DS,3/13/2007 12:00:00 AM,101.125,N
309,DS,03/08/2007 0:00,100,Y
310,DS,02/12/2007 0:00,100.875,Y
100299,DS,2/28/2007 12:00:00 AM,100.375,N
311,DS,03/02/2007 0:00,100.625,Y
100300,DS,2/23/2007 12:00:00 AM,101.125,N
312,DS,03/07/2007 0:00,99.5,N
100301,DS,2/28/2007 12:00:00 AM,100.625,Y
313,DS,3/21/2007 12:00:00 AM,99.75,N
100302,DS,2/28/2007 12:00:00 AM,99.875,N
100303,DS,2/23/2007 12:00:00 AM,99.5,N
314,DS,2/26/2007 12:00:00 AM,100.25,N
100304,DS,02/07/2007 0:00,102,N
315,DS,02/12/2007 0:00,100,N
100305,LP,2/21/2007 12:00:00 AM,100.875,N
316,DS,03/02/2007 0:00,100.75,Y
317,DS,03/07/2007 0:00,100.375,N
100306,DS,2/23/2007 12:00:00 AM,101.125,N
318,DS,03/09/2007 0:00,100.625,N
100307,DS,2/22/2007 12:00:00 AM,99.5,N
319,DS,3/13/2007 12:00:00 AM,100.125,N
100308,DS,2/26/2007 12:00:00 AM,99.125,N
320,DS,03/05/2007 0:00,101,Y
100309,DS,03/08/2007 0:00,100,Y
321,DS,02/01/2007 0:00,100.75,N
100310,DS,02/12/2007 0:00,100.875,Y
322,DS,2/27/2007 12:00:00 AM,100.25,N
100311,DS,03/02/2007 0:00,100.625,Y
323,DS,03/08/2007 0:00,99.75,N
100312,DS,03/07/2007 0:00,99.5,N
324,DS,03/02/2007 0:00,101.125,N
325,LP,03/12/2007 0:00,100,N
100313,DS,3/21/2007 12:00:00 AM,99.75,N
326,DS,03/10/2007 0:00,101,N
100314,DS,2/26/2007 12:00:00 AM,100.25,N
327,DS,3/16/2007 12:00:00 AM,100.25,N
100315,DS,02/12/2007 0:00,100,N
328,DS,03/12/2007 0:00,97.875,Y
100316,DS,03/02/2007 0:00,100.75,Y
329,DS,03/08/2007 0:00,101.125,Y
100317,DS,03/07/2007 0:00,100.375,N
330,DS,03/09/2007 0:00,99.25,N
100318,DS,03/09/2007 0:00,100.625,N
331,DS,03/06/2007 0:00,99.375,N
100319,DS,3/13/2007 12:00:00 AM,100.125,N
332,DS,3/23/2007 12:00:00 AM,101.75,N
100320,DS,03/05/2007 0:00,101,Y
333,DS,03/05/2007 0:00,100.625,N
100321,DS,02/01/2007 0:00,100.75,N
334,DS,2/28/2007 12:00:00 AM,99.875,N
100322,DS,2/27/2007 12:00:00 AM,100.25,N
335,DS,03/12/2007 0:00,99.75,N
100323,DS,03/08/2007 0:00,99.75,N
336,LP,03/07/2007 0:00,101.5,Y
100324,DS,03/02/2007 0:00,101.125,N
100325,LP,03/12/2007 0:00,100,N
100326,DS,03/10/2007 0:00,101,N
337,DS,03/12/2007 0:00,99.125,Y
100327,DS,3/16/2007 12:00:00 AM,100.25,N
338,DS,03/08/2007 0:00,100.5,N
100328,DS,03/12/2007 0:00,97.875,Y
339,DS,3/13/2007 12:00:00 AM,100.5,N
100329,DS,03/08/2007 0:00,101.125,Y
340,DS,03/06/2007 0:00,100.875,Y
341,DS,03/12/2007 0:00,100.875,N
342,DS,3/14/2007 12:00:00 AM,100.5,N
100330,DS,03/09/2007 0:00,99.25,N
343,DS,3/13/2007 12:00:00 AM,100.5,N
100331,DS,03/06/2007 0:00,99.375,N
344,DS,03/09/2007 0:00,100.375,N
100332,DS,3/23/2007 12:00:00 AM,101.75,N
345,DS,3/27/2007 12:00:00 AM,100.375,Y
100333,DS,03/05/2007 0:00,100.625,N
346,DS,3/19/2007 12:00:00 AM,100.375,N
100334,DS,2/28/2007 12:00:00 AM,99.875,N
347,DS,03/12/2007 0:00,99.5,N
100335,DS,03/12/2007 0:00,99.75,N
348,DS,03/10/2007 0:00,101.375,N
100336,LP,03/07/2007 0:00,101.5,Y
349,DS,,100,N
350,DS,3/14/2007 12:00:00 AM,100.5,N
100337,DS,03/12/2007 0:00,99.125,Y
351,DS,3/14/2007 12:00:00 AM,99.25,N
100338,DS,03/08/2007 0:00,100.5,N
352,DS,3/16/2007 12:00:00 AM,101,N
100339,DS,3/13/2007 12:00:00 AM,100.5,N
353,DS,3/23/2007 12:00:00 AM,100.25,Y
100340,DS,03/06/2007 0:00,100.875,Y
354,DS,3/21/2007 12:00:00 AM,100,N
100341,DS,03/12/2007 0:00,100.875,N
355,DS,3/15/2007 12:00:00 AM,100.375,N
100342,DS,3/14/2007 12:00:00 AM,100.5,N
356,DS,03/12/2007 0:00,100.625,N
100343,DS,3/13/2007 12:00:00 AM,100.5,N
357,DS,3/16/2007 12:00:00 AM,99.25,N
100344,DS,03/09/2007 0:00,100.375,N
358,DS,03/12/2007 0:00,100,N
359,DS,3/19/2007 12:00:00 AM,100.75,N
100345,DS,3/27/2007 12:00:00 AM,100.375,Y
360,DS,3/26/2007 12:00:00 AM,99.375,Y
100346,DS,3/19/2007 12:00:00 AM,100.375,N
361,DS,2/20/2007 12:00:00 AM,100,Y
362,DS,3/16/2007 12:00:00 AM,100.5,N
100347,DS,03/12/2007 0:00,99.5,N
363,DS,03/08/2007 0:00,100,N
100348,DS,03/10/2007 0:00,101.375,N
364,DS,3/16/2007 12:00:00 AM,99.75,N
365,DS,3/13/2007 12:00:00 AM,100.625,Y
100349,DS,,100,N
366,DS,03/05/2007 0:00,100,N
100350,DS,3/14/2007 12:00:00 AM,100.5,N
367,DS,11/22/2006 12:00:00 AM,99.125,N
100351,DS,3/14/2007 12:00:00 AM,99.25,N
100352,DS,3/16/2007 12:00:00 AM,101,N
368,DS,01/11/2007 0:00,100.625,N
100353,DS,3/23/2007 12:00:00 AM,100.25,Y
369,DS,2/22/2007 12:00:00 AM,100.25,Y
100354,DS,3/21/2007 12:00:00 AM,100,N
370,DS,10/06/2006 0:00,100.125,N
100355,DS,3/15/2007 12:00:00 AM,100.375,N
371,DS,3/19/2006 12:00:00 AM,100.25,N
100356,DS,03/12/2007 0:00,100.625,N
372,DS,12/06/2006 0:00,100.5,N
100357,DS,3/16/2007 12:00:00 AM,99.25,N
373,DS,11/17/2006 12:00:00 AM,100,N
374,DS,3/28/2007 12:00:00 AM,99.875,N
100358,DS,03/12/2007 0:00,100,N
375,DS,03/06/2007 0:00,99.5,N
100359,DS,3/19/2007 12:00:00 AM,100.75,N
376,DS,3/21/2007 12:00:00 AM,100.5,N
100360,DS,3/26/2007 12:00:00 AM,99.375,Y
377,DS,10/25/2006 12:00:00 AM,100,N
100361,DS,2/20/2007 12:00:00 AM,100,Y
100362,DS,3/16/2007 12:00:00 AM,100.5,N
378,DS,11/16/2006 12:00:00 AM,100.25,N
100363,DS,03/08/2007 0:00,100,N
379,DS,12/07/2006 0:00,100.875,N
100364,DS,3/16/2007 12:00:00 AM,99.75,N
380,DS,11/27/2006 12:00:00 AM,100.125,N
100365,DS,3/13/2007 12:00:00 AM,100.625,Y
381,DS,11/07/2006 0:00,100,N
100366,DS,03/05/2007 0:00,100,N
382,DS,12/19/2006 12:00:00 AM,99.75,Y
100367,DS,11/22/2006 12:00:00 AM,99.125,N
383,,,100.125,N
100368,DS,01/11/2007 0:00,100.625,N
384,DS,12/20/2006 12:00:00 AM,99.75,Y
100369,DS,2/22/2007 12:00:00 AM,100.25,Y
385,DS,12/14/2006 12:00:00 AM,100,Y
100370,DS,10/06/2006 0:00,100.125,N
386,DS,12/18/2006 12:00:00 AM,99.625,N
387,DS,12/21/2006 12:00:00 AM,100.125,N
100371,DS,3/19/2006 12:00:00 AM,100.25,N
388,DS,01/11/2007 0:00,100.625,N
100372,DS,12/06/2006 0:00,100.5,N
389,DS,12/14/2006 12:00:00 AM,100.125,Y
100373,DS,11/17/2006 12:00:00 AM,100,N
390,DS,01/09/2007 0:00,102,N
391,DS,01/08/2007 0:00,99.5,N
100374,DS,3/28/2007 12:00:00 AM,99.875,N
392,DS,02/09/2007 0:00,100.5,N
100375,DS,03/06/2007 0:00,99.5,N
393,,,100,N
100376,DS,3/21/2007 12:00:00 AM,100.5,N
394,LP,12/26/2006 12:00:00 AM,101.125,N
100377,DS,10/25/2006 12:00:00 AM,100,N
395,DS,2/26/2007 12:00:00 AM,100.375,N
100378,DS,11/16/2006 12:00:00 AM,100.25,N
396,DS,2/15/2007 12:00:00 AM,100.25,N
100379,DS,12/07/2006 0:00,100.875,N
397,DS,03/12/2007 0:00,99.625,Y
100380,DS,11/27/2006 12:00:00 AM,100.125,N
398,DS,1/24/2006 12:00:00 AM,100.5,N
100381,DS,11/07/2006 0:00,100,N
399,,,100,N
400,DS,2/26/2007 12:00:00 AM,99.875,Y
100382,DS,12/19/2006 12:00:00 AM,99.75,Y
401,DS,02/07/2007 0:00,100.875,Y
100383,,,100.125,N
402,DS,1/26/2007 12:00:00 AM,100.25,N
100384,DS,12/20/2006 12:00:00 AM,99.75,Y
403,DS,02/08/2007 0:00,99.625,Y
100385,DS,12/14/2006 12:00:00 AM,100,Y
404,DS,03/06/2007 0:00,99.25,Y
100386,DS,12/18/2006 12:00:00 AM,99.625,N
405,DS,2/16/2007 12:00:00 AM,100.625,N
100387,DS,12/21/2006 12:00:00 AM,100.125,N
406,DS,02/05/2007 0:00,99.5,Y
100388,DS,01/11/2007 0:00,100.625,N
407,DS,2/21/2007 12:00:00 AM,100.375,N
408,DS,2/21/2007 12:00:00 AM,100,Y
100389,DS,12/14/2006 12:00:00 AM,100.125,Y
409,DS,2/13/2007 12:00:00 AM,101.375,Y
100390,DS,01/09/2007 0:00,102,N
100391,DS,01/08/2007 0:00,99.5,N
410,DS,2/28/2007 12:00:00 AM,100.625,Y
411,DS,02/12/2007 0:00,99.75,N
100392,DS,02/09/2007 0:00,100.5,N
100393,,,100,N
412,DS,2/21/2007 12:00:00 AM,100.125,N
100394,LP,12/26/2006 12:00:00 AM,101.125,N
413,DS,02/05/2007 0:00,101.25,Y
100395,DS,2/26/2007 12:00:00 AM,100.375,N
414,DS,2/22/2007 12:00:00 AM,100,Y
100396,DS,2/15/2007 12:00:00 AM,100.25,N
415,DS,3/20/2007 12:00:00 AM,100.125,Y
100397,DS,03/12/2007 0:00,99.625,Y
416,DS,02/09/2007 0:00,101,N
100398,DS,1/24/2006 12:00:00 AM,100.5,N
417,DS,3/16/2007 12:00:00 AM,99.75,N
100399,,,100,N
418,DS,2/13/2007 12:00:00 AM,100.625,N
100400,DS,2/26/2007 12:00:00 AM,99.875,Y
419,DS,03/06/2007 0:00,100.625,N
100401,DS,02/07/2007 0:00,100.875,Y
420,DS,02/02/2007 0:00,100.25,N
421,DS,1/31/2007 12:00:00 AM,100,N
100402,DS,1/26/2007 12:00:00 AM,100.25,N
422,DS,01/01/2000 0:00,100.25,N
100403,DS,02/08/2007 0:00,99.625,Y
423,DS,2/15/2007 12:00:00 AM,100,Y
100404,DS,03/06/2007 0:00,99.25,Y
424,DS,3/26/2007 12:00:00 AM,100.375,Y
100405,DS,2/16/2007 12:00:00 AM,100.625,N
425,DS,03/09/2007 0:00,99.625,N
426,DS,2/20/2007 12:00:00 AM,99.625,Y
100406,DS,02/05/2007 0:00,99.5,Y
100407,DS,2/21/2007 12:00:00 AM,100.375,N
427,DS,3/26/2007 12:00:00 AM,101.125,N
100408,DS,2/21/2007 12:00:00 AM,100,Y
428,DS,3/26/2007 12:00:00 AM,99.375,N
100409,DS,2/13/2007 12:00:00 AM,101.375,Y
429,DS,2/26/2007 12:00:00 AM,100,N
100410,DS,2/28/2007 12:00:00 AM,100.625,Y
430,DS,2/20/2007 12:00:00 AM,99.5,N
100411,DS,02/12/2007 0:00,99.75,N
431,DS,03/06/2007 0:00,99.625,N
100412,DS,2/21/2007 12:00:00 AM,100.125,N
432,DS,2/26/2007 12:00:00 AM,101.375,N
100413,DS,02/05/2007 0:00,101.25,Y
433,DS,2/13/2007 12:00:00 AM,100,Y
100414,DS,2/22/2007 12:00:00 AM,100,Y
434,DS,2/22/2007 12:00:00 AM,100.25,Y
100415,DS,3/20/2007 12:00:00 AM,100.125,Y
435,DS,2/26/2007 12:00:00 AM,100.375,N
100416,DS,02/09/2007 0:00,101,N
436,DS,2/22/2007 12:00:00 AM,100.125,N
100417,DS,3/16/2007 12:00:00 AM,99.75,N
437,DS,03/12/2007 0:00,100.375,N
100418,DS,2/13/2007 12:00:00 AM,100.625,N
438,DS,03/05/2007 0:00,98.875,N
100419,DS,03/06/2007 0:00,100.625,N
439,DS,2/22/2007 12:00:00 AM,100.375,Y
100420,DS,02/02/2007 0:00,100.25,N
440,DS,03/07/2007 0:00,99.375,N
100421,DS,1/31/2007 12:00:00 AM,100,N
441,LP,2/26/2007 12:00:00 AM,100.125,Y
100422,DS,01/01/2000 0:00,100.25,N
442,DS,02/07/2007 0:00,100.25,N
100423,DS,2/15/2007 12:00:00 AM,100,Y
443,DS,2/20/2007 12:00:00 AM,100,N
100424,DS,3/26/2007 12:00:00 AM,100.375,Y
100425,DS,03/09/2007 0:00,99.625,N
444,,,100.25,N
100426,DS,2/20/2007 12:00:00 AM,99.625,Y
445,DS,2/20/2007 12:00:00 AM,100.625,N
446,DS,03/02/2007 0:00,101.625,Y
100427,DS,3/26/2007 12:00:00 AM,101.125,N
447,DS,2/20/2007 12:00:00 AM,100,N
100428,DS,3/26/2007 12:00:00 AM,99.375,N
448,DS,2/22/2007 12:00:00 AM,99.875,N
100429,DS,2/26/2007 12:00:00 AM,100,N
449,DS,03/09/2007 0:00,101.125,N
100430,DS,2/20/2007 12:00:00 AM,99.5,N
450,DS,03/09/2007 0:00,101.125,N
100431,DS,03/06/2007 0:00,99.625,N
451,LP,2/26/2007 12:00:00 AM,100,N
100432,DS,2/26/2007 12:00:00 AM,101.375,N
452,DS,2/27/2007 12:00:00 AM,99.875,N
100433,DS,2/13/2007 12:00:00 AM,100,Y
453,DS,03/01/2007 0:00,101.25,Y
454,DS,03/11/2007 0:00,100.375,Y
100434,DS,2/22/2007 12:00:00 AM,100.25,Y
455,DS,2/23/2007 12:00:00 AM,99.625,N
100435,DS,2/26/2007 12:00:00 AM,100.375,N
456,DS,03/03/2007 0:00,101.125,Y
100436,DS,2/22/2007 12:00:00 AM,100.125,N
457,DS,2/22/2007 12:00:00 AM,100,Y
458,DS,03/06/2007 0:00,101,N
100437,DS,03/12/2007 0:00,100.375,N
459,DS,2/23/2007 12:00:00 AM,101,Y
100438,DS,03/05/2007 0:00,98.875,N
100439,DS,2/22/2007 12:00:00 AM,100.375,Y
460,DS,03/08/2007 0:00,100,N
100440,DS,03/07/2007 0:00,99.375,N
100441,LP,2/26/2007 12:00:00 AM,100.125,Y
461,LP,03/12/2007 0:00,102,N
100442,DS,02/07/2007 0:00,100.25,N
462,DS,03/07/2007 0:00,100.625,N
100443,DS,2/20/2007 12:00:00 AM,100,N
463,DS,03/12/2007 0:00,101.875,Y
100444,,,100.25,N
464,DS,07/06/2007 0:00,100.25,N
100445,DS,2/20/2007 12:00:00 AM,100.625,N
465,DS,03/03/2007 0:00,100.375,Y
100446,DS,03/02/2007 0:00,101.625,Y
466,DS,3/19/2007 12:00:00 AM,101.625,N
100447,DS,2/20/2007 12:00:00 AM,100,N
467,DS,03/05/2007 0:00,100.875,N
100448,DS,2/22/2007 12:00:00 AM,99.875,N
468,LP,03/05/2007 0:00,99.5,N
469,DS,03/06/2007 0:00,100.125,N
100449,DS,03/09/2007 0:00,101.125,N
470,DS,03/06/2007 0:00,100,Y
100450,DS,03/09/2007 0:00,101.125,N
471,DS,3/16/2007 12:00:00 AM,101,N
100451,LP,2/26/2007 12:00:00 AM,100,N
472,DS,03/09/2007 0:00,100.25,N
100452,DS,2/27/2007 12:00:00 AM,99.875,N
473,DS,03/10/2007 0:00,100.375,N
474,DS,01/10/2007 0:00,101.375,Y
100453,DS,03/01/2007 0:00,101.25,Y
475,DS,03/12/2007 0:00,100.5,N
100454,DS,03/11/2007 0:00,100.375,Y
476,DS,03/03/2007 0:00,99.875,N
477,DS,3/13/2007 12:00:00 AM,99.625,N
100455,DS,2/23/2007 12:00:00 AM,99.625,N
478,DS,03/06/2007 0:00,99.75,N
479,DS,3/23/2007 12:00:00 AM,99.75,N
100456,DS,03/03/2007 0:00,101.125,Y
480,DS,3/16/2007 12:00:00 AM,99.875,N
100457,DS,2/22/2007 12:00:00 AM,100,Y
481,DS,03/09/2007 0:00,100.625,Y
100458,DS,03/06/2007 0:00,101,N
482,DS,03/12/2007 0:00,99.875,N
100459,DS,2/23/2007 12:00:00 AM,101,Y
483,DS,3/14/2007 12:00:00 AM,100.5,N
100460,DS,03/08/2007 0:00,100,N
484,DS,2/26/2007 12:00:00 AM,100,N
100461,LP,03/12/2007 0:00,102,N
485,,,100,N
100462,DS,03/07/2007 0:00,100.625,N
486,DS,3/23/2007 12:00:00 AM,100,N
100463,DS,03/12/2007 0:00,101.875,Y
487,DS,3/16/2007 12:00:00 AM,100.625,N
100464,DS,07/06/2007 0:00,100.25,N
488,DS,3/22/2007 12:00:00 AM,99.875,N
100465,DS,03/03/2007 0:00,100.375,Y
489,DS,3/27/2007 12:00:00 AM,100.375,Y
100466,DS,3/19/2007 12:00:00 AM,101.625,N
490,DS,03/02/2007 0:00,100,N
100467,DS,03/05/2007 0:00,100.875,N
491,DS,6/13/2006 12:00:00 AM,101,N
100468,LP,03/05/2007 0:00,99.5,N
492,DS,,100,N
100469,DS,03/06/2007 0:00,100.125,N
493,DS,03/06/2007 0:00,100,Y
100470,DS,03/06/2007 0:00,100,Y
494,DS,3/13/2007 12:00:00 AM,100.125,N
100471,DS,3/16/2007 12:00:00 AM,101,N
495,LP,3/19/2007 12:00:00 AM,100.25,N
100472,DS,03/09/2007 0:00,100.25,N
496,DS,2/13/2007 12:00:00 AM,99.5,N
100473,DS,03/10/2007 0:00,100.375,N
497,DS,3/20/2007 12:00:00 AM,98.625,N
100474,DS,01/10/2007 0:00,101.375,Y
498,DS,3/30/2007 12:00:00 AM,98.375,N
100475,DS,03/12/2007 0:00,100.5,N
499,DU,09/03/2002 0:00,100.198997,N
100476,DS,03/03/2007 0:00,99.875,N
500,,,100.125,N
100477,DS,3/13/2007 12:00:00 AM,99.625,N
501,,11/25/2002 12:00:00 AM,99.5,N
100478,DS,03/06/2007 0:00,99.75,N
502,,12/18/2002 12:00:00 AM,99.875,N
100479,DS,3/23/2007 12:00:00 AM,99.75,N
100480,DS,3/16/2007 12:00:00 AM,99.875,N
503,,,99.625,Y
100481,DS,03/09/2007 0:00,100.625,Y
504,,1/21/2004 12:00:00 AM,99.625,N
100482,DS,03/12/2007 0:00,99.875,N
505,DU,2/25/2006 12:00:00 AM,100.017998,N
100483,DS,3/14/2007 12:00:00 AM,100.5,N
506,DU,03/01/2006 0:00,100.017998,N
100484,DS,2/26/2007 12:00:00 AM,100,N
100485,,,100,N
100486,DS,3/23/2007 12:00:00 AM,100,N
507,DS,3/23/2006 12:00:00 AM,99.855003,N
508,DU,5/18/2006 12:00:00 AM,99.289001,N
100487,DS,3/16/2007 12:00:00 AM,100.625,N
509,LP,6/20/2006 12:00:00 AM,100.25,Y
100488,DS,3/22/2007 12:00:00 AM,99.875,N
510,DS,6/16/2006 12:00:00 AM,98.25,Y
100489,DS,3/27/2007 12:00:00 AM,100.375,Y
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
